P,q
0.1,0.056966812
0.3,0.1647208982
0.5,0.2676772384
0.7,0.3526035056
0.9,0.4393841478
1.0,0.4930942457
2.0,0.8294501385
3.0,1.0726198331
4.0,1.3136988612
5.0,1.5392237407
6.0,1.7281234292
7.0,1.8222291096
8.0,1.9255963917
9.0,2.0546475385
10.0,2.1396457205
20.0,2.821768074
30.0,3.1061295509
40.0,3.328361759
50.0,3.4824906313
51.0,3.4546544587
