P,q
1,0.432714698
3,0.81680559
5,0.985745481
6,1.035184115
7,1.088071798
8,1.115381996
9,1.141457432
10,1.168938108
11,1.183014586
13,1.21471965
30,1.32946486
50,1.380393491
