P,q
0.1,0.066503231
0.3,0.187378401
0.5,0.304435183
0.7,0.4015765357
0.9,0.4748453783
1.0,0.5273102903
2.0,0.8338128639
3.0,1.039277682
4.0,1.1963906984
5.0,1.3287773766
6.0,1.4340669354
7.0,1.5172523181
8.0,1.6052182707
9.0,1.6619349861
10.0,1.7087048222
20.0,2.0368131444
30.0,2.2052339638
40.0,2.3054178913
50.0,2.4006392146
51.0,2.4049690327
