P,q
1,0.53105284
3,1.035664969
5,1.461043813
6,1.633048216
7,1.827143974
8,1.96227961
9,2.097020834
10,2.235495962
11,2.382381581
13,2.606651952
30,3.88543234
50,4.597493858
