P,q
1,0.219963216
3,0.64302692
5,0.996349439
6,1.166320766
7,1.314044935
8,1.460709739
9,1.582083416
10,1.710917372
11,1.821019424
13,2.021235625
30,3.037562931
50,3.575036414
