P,q
1,0.393176914
3,0.711050569
5,0.864915313
6,0.909761152
7,0.943301263
8,0.976064471
9,1.003868285
10,1.033818605
11,1.060075113
13,1.075963162
30,1.214917217
50,1.273097185
