P,q
1,0.268903565
3,0.718836124
5,1.079777518
6,1.254894409
7,1.403324353
8,1.547813708
9,1.681115982
10,1.798746918
11,1.919145774
13,2.144351789
30,3.334228507
50,4.015995137
