P,q
0.1,0.018114589
0.3,0.05245191
0.5,0.089374552
0.7,0.118099146
0.9,0.14818683
1,0.169638716
2,0.299115011
3,0.407434142
4,0.500514395
5,0.588564863
6,0.662724374
7,0.736951064
8,0.80148659
9,0.869823167
10,0.928813146
20,1.406872298
30,1.74823229
40,1.997803608
50,2.18397278
