P,q
1,0.148391749
3,0.406408105
5,0.625524044
6,0.708088693
7,0.794557362
8,0.875909522
9,0.950147654
10,1.011272703
11,1.076231881
13,1.205478982
30,1.769283111
50,2.076330506
