P,q
1,0.501283472
3,1.128215767
5,1.470743003
6,1.598603705
7,1.698620141
8,1.778632856
9,1.854167633
10,1.929231429
11,1.981651261
13,2.057412139
30,2.464994086
50,2.644898269
