P,q
1,0.425989965
3,0.944717098
5,1.276473156
6,1.421713228
7,1.533556939
8,1.624778586
9,1.708607554
10,1.776061961
11,1.86489547
13,1.982338952
30,2.61185081
50,2.954487124
