P,q
1,0.545311595
3,1.054429834
5,1.28554461
6,1.368813023
7,1.400724202
8,1.462927018
9,1.489700739
10,1.527270923
11,1.550408261
13,1.583824847
30,1.722706666
50,1.772856106
