P,q
0.1,0.0116871858
0.3,0.0358844685
0.5,0.0576037719
0.7,0.0826424579
0.9,0.1113195203
1.0,0.1149209118
2.0,0.2372757614
3.0,0.3171397388
4.0,0.4247284209
5.0,0.5024935129
6.0,0.5943359311
7.0,0.668809379
8.0,0.7694356791
9.0,0.8205116398
10.0,0.8568214331
20.0,1.3643263817
30.0,1.6505052489
40.0,1.8717527376
50.0,1.9965485817
51.0,2.0251193129
