P,q
1,0.360869085
3,0.889176506
5,1.279351634
6,1.428708895
7,1.5683622
8,1.684320789
9,1.788849837
10,1.870871159
11,1.956809431
13,2.112191791
30,2.774034956
50,3.120756096
