P,q
1,0.349930751
3,0.891758382
5,1.296018897
6,1.456694456
7,1.591029712
8,1.714023121
9,1.826151445
10,1.92318596
11,2.00373178
13,2.150345067
30,2.820593232
50,3.141281942
