P,q
0.1,0.1302603432
0.3,0.3535312068
0.5,0.5507062364
0.7,0.7065877757
0.9,0.8619638565
1.0,0.9316616466
2.0,1.3979840591
3.0,1.7132514441
4.0,1.8840070232
5.0,2.0606585902
6.0,2.1792872247
7.0,2.2418315448
8.0,2.343484172
9.0,2.4036429747
10.0,2.4713312592
20.0,2.7846322876
30.0,2.9341308728
40.0,3.0225028873
50.0,3.0570404939
51.0,3.0645514833
