P,q
1,0.331822804
3,0.864682567
5,1.267833097
6,1.439105456
7,1.583697422
8,1.709345522
9,1.817306668
10,1.938624047
11,2.038616356
13,2.185972667
30,2.908909962
50,3.241825849
