P,q
1,0.3646641
3,0.94861281
5,1.358493322
6,1.525414445
7,1.67101281
8,1.781354004
9,1.88832031
10,1.999762387
11,2.081938584
13,2.238059634
30,2.895854233
50,3.223474754
