P,q
1,0.572360618
3,1.147655641
5,1.441719035
6,1.546565281
7,1.629149855
8,1.697680104
9,1.770788538
10,1.820551433
11,1.863544006
13,1.939017944
30,2.290884633
50,2.458410295
