P,q
0.1,0.0895295496
0.3,0.264049209
0.5,0.3993518085
0.7,0.5172715684
0.9,0.6394049496
1.0,0.6758481522
2.0,1.0555936323
3.0,1.3026914906
4.0,1.4619549344
5.0,1.5813188612
6.0,1.7018847929
7.0,1.7925943326
8.0,1.8513208563
9.0,1.938032519
10.0,1.9603510636
20.0,2.2705783938
30.0,2.4353675377
40.0,2.538533018
50.0,2.6282518943
51.0,2.6320560416
