P,q
1,0.36258854
3,0.886653121
5,1.214189538
6,1.334825459
7,1.448273749
8,1.538255199
9,1.608136544
10,1.688337281
11,1.747371702
13,1.855277185
30,2.298431462
50,2.529496292
