P,q
0.1,0.0874740263
0.3,0.238016468
0.5,0.3616763308
0.7,0.4895099821
0.9,0.5900839834
1.0,0.6729421376
2.0,1.0191065378
3.0,1.2361435421
4.0,1.3666817044
5.0,1.4881051447
6.0,1.5848499225
7.0,1.6655691727
8.0,1.7247498535
9.0,1.7678334932
10.0,1.7958732907
20.0,2.0219860098
30.0,2.0976928129
40.0,2.1865711045
50.0,2.2580066007
51.0,2.2547819915
