P,q
1,1.113177339
3,1.799293495
5,2.084369774
6,2.18606253
7,2.252372903
8,2.310870182
9,2.374308819
10,2.403039282
11,2.447798149
13,2.506717673
30,2.772852204
50,2.901803725
