P,q
1,0.353044504
3,0.847038956
5,1.196045081
6,1.346547579
7,1.475679281
8,1.593286379
9,1.678615698
10,1.772587387
11,1.843254149
13,1.977423261
30,2.63789386
50,2.999570982
