P,q
1,0.53160651
3,0.968656422
5,1.115566227
6,1.16786102
7,1.195581362
8,1.225417124
9,1.246004897
10,1.257815939
11,1.275769773
13,1.294179772
30,1.35882447
50,1.381739008
