P,q
1,0.137204488
3,0.385200925
5,0.584583669
6,0.678928821
7,0.747105592
8,0.833889031
9,0.913791224
10,0.965552983
11,1.037241891
13,1.150710923
30,1.700427497
50,1.991118572
