P,q
0.1,0.0716643394
0.3,0.211461551
0.5,0.3207445976
0.7,0.4515857172
0.9,0.5601718321
1.0,0.5678692864
2.0,0.9121899382
3.0,1.133887023
4.0,1.2822814589
5.0,1.4066473551
6.0,1.473069104
7.0,1.5496795779
8.0,1.6176980285
9.0,1.6476712912
10.0,1.7045492371
20.0,1.8530112857
30.0,1.925299743
40.0,1.9734088322
50.0,1.9907125013
51.0,1.9853970971
