P,q
0.1,0.0561235557
0.3,0.1510835915
0.5,0.2370806007
0.7,0.3076430748
0.9,0.3740175195
1.0,0.4065632874
2.0,0.6588282806
3.0,0.8067169829
4.0,0.8955349059
5.0,0.9935511382
6.0,1.0579714995
7.0,1.1044286575
8.0,1.1670039083
9.0,1.1938459319
10.0,1.2297178519
20.0,1.450142925
30.0,1.5330664011
40.0,1.6135949485
50.0,1.6619665634
51.0,1.6493727556
