P,q
1,0.419056348
3,0.956503199
5,1.304492956
6,1.448885333
7,1.563005577
8,1.674398533
9,1.79401236
10,1.865775671
11,1.942488625
13,2.106392432
30,2.843062383
50,3.290329959
