P,q
1,0.216026919
3,0.536717176
5,0.780329892
6,0.893114535
7,0.986620712
8,1.059770792
9,1.134555479
10,1.206095167
11,1.263776462
13,1.369969838
30,1.863384765
50,2.085236832
