P,q
0.1,0.0282846771
0.3,0.0834324294
0.5,0.1323996807
0.7,0.1936585875
0.9,0.2390805023
1.0,0.2726615134
2.0,0.5217972488
3.0,0.7315528775
4.0,0.9028125666
5.0,1.054915303
6.0,1.2410584707
7.0,1.3892084604
8.0,1.5280313546
9.0,1.7072572154
10.0,1.7937582245
20.0,2.6455231467
30.0,3.0892709831
40.0,3.50346857
50.0,3.7633269978
51.0,3.7891585448
