P,q
0.1,0.1718627248
0.3,0.4393173697
0.5,0.6511065184
0.7,0.8094389833
0.9,0.9318928014
1.0,0.9803462684
2.0,1.3086579746
3.0,1.4536656505
4.0,1.5260496304
5.0,1.5881600644
6.0,1.6228606779
7.0,1.6610851177
8.0,1.6731702322
9.0,1.7084084946
10.0,1.7154629961
20.0,1.7754296835
30.0,1.7969630357
40.0,1.8130788047
50.0,1.8171334308
51.0,1.821075048
