P,q
1,0.387409194
3,0.965283179
5,1.369162286
6,1.523450156
7,1.662352742
8,1.780682566
9,1.885007545
10,1.970015051
11,2.057434532
13,2.203796797
30,2.832514054
50,3.151275676
