P,q
0.1,0.0577964008
0.3,0.1607912669
0.5,0.2489941531
0.7,0.3310406169
0.9,0.4074603881
1.0,0.4398316891
2.0,0.6754747272
3.0,0.8393653944
4.0,0.972036682
5.0,1.0515577798
6.0,1.1318127941
7.0,1.1820523598
8.0,1.2284682402
9.0,1.2723279339
10.0,1.3137489447
20.0,1.5149942248
30.0,1.6122718626
40.0,1.6846965086
50.0,1.7361496369
51.0,1.7430341969
