P,q
1,0.301943451
3,0.826714506
5,1.253605569
6,1.435521743
7,1.603740233
8,1.745251046
9,1.876780845
10,1.994292642
11,2.117837628
13,2.304087164
30,3.206592164
50,3.68191798
