P,q
1,0.323705063
3,0.815980168
5,1.188142412
6,1.360563138
7,1.500799149
8,1.622004225
9,1.727220963
10,1.833505839
11,1.913305938
13,2.065026584
30,2.753615346
50,3.092103841
