P,q
1,0.414013521
3,0.920973154
5,1.310113314
6,1.474396904
7,1.62295606
8,1.782577148
9,1.917693821
10,2.066070401
11,2.201511597
13,2.446435456
30,3.810054316
50,4.587202872
