P,q
1,0.496416661
3,0.986255374
5,1.237447938
6,1.334281009
7,1.387391566
8,1.461305454
9,1.515070955
10,1.554690438
11,1.592439864
13,1.655163457
30,1.932309521
50,2.070098932
