P,q
1,0.62251813
3,1.280240321
5,1.623138131
6,1.728919827
7,1.817259102
8,1.88813394
9,1.958174412
10,2.009451566
11,2.056469934
13,2.129995368
30,2.459868049
50,2.619192236
