P,q
1,0.380628561
3,0.872259645
5,1.164116701
6,1.270803392
7,1.353069333
8,1.423740863
9,1.497372693
10,1.549462082
11,1.594378543
13,1.685896598
30,2.035610673
50,2.201495637
