P,q
1,0.284313663
3,0.714548494
5,1.082422279
6,1.248678701
7,1.405347147
8,1.567237723
9,1.691212072
10,1.830139745
11,1.962735736
13,2.188038115
30,3.630531134
50,4.542026621
