P,q
0.1,0.0422379717
0.3,0.1231900889
0.5,0.2009231617
0.7,0.2667012515
0.9,0.3382975929
1.0,0.3623924825
2.0,0.6821497496
3.0,0.9186741723
4.0,1.1178953499
5.0,1.3194075282
6.0,1.4696684105
7.0,1.5965604004
8.0,1.7062168048
9.0,1.7959938979
10.0,1.9024072863
20.0,2.5108546177
30.0,2.8497823214
40.0,3.0637186412
50.0,3.2410879866
51.0,3.2542792195
