10	0.0000086683
20	0.0000086683
40	0.0000520098
60	0.0000173366
80	0.0000433415
100	0.0000346732
200	0.0001213563
400	0.0001820344
600	0.0003120590
800	0.0003467322
1000	0.0006327862
2000	0.0009361769
4000	0.0022277542
6000	0.0029472235
8000	0.0036580244
10000	0.0055997246
50000	0.0251727558
100000	0.0473289418
500000	0.2203309600
1000000	0.3850807525
3000000	0.6757463341
5000000	0.8053374841
5000001	0.7464883659
