10	0.0000051368
20	0.0000051368
40	0.0000154103
60	0.0000565045
80	0.0000975987
100	0.0000565045
200	0.0001951974
400	0.0002773857
600	0.0004006683
800	0.0006215495
1000	0.0006061392
2000	0.0014639803
4000	0.0030204225
6000	0.0039707255
8000	0.0057583225
10000	0.0072582602
50000	0.0340824885
100000	0.0614717619
500000	0.2172803590
1000000	0.3166974626
3000000	0.4335641840
5000000	0.4513785126
5000001	0.4721721695
